Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 181,181,181
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.44624815981037802004
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9341253541 | 0.2259103018
	7.4588251313 | 8.1026292963 | 0.4144838029
	7.4588251313 | 7.7799183294 | 0.1031008419
	7.4588251313 | 6.0115221860 | 2.0946858155
	7.4588251313 | 7.5022201124 | 0.0018831244
	7.4588251313 | 7.8651684709 | 0.1651149096
	7.4588251313 | 5.7619344565 | 2.8794379623
	7.4588251313 | 6.7606614724 | 0.4874324946
	7.4588251313 | 7.4496035104 | 0.0000850383
	7.4588251313 | 8.3495784852 | 0.7934415374
	7.4588251313 | 8.0452572308 | 0.3439026073
	7.4588251313 | 7.2643182673 | 0.0378329201
	7.4588251313 | 7.1052513223 | 0.1250144384
	7.4588251313 | 6.8282747211 | 0.3975938198
	7.4588251313 | 7.7377805141 | 0.0778161056
	7.4588251313 | 6.2014089203 | 1.5810955277
	7.4588251313 | 8.0838953597 | 0.3907127904
	7.4588251313 | 6.1542700570 | 1.7018639418
	7.4588251313 | 8.1732059335 | 0.5103399306
	7.4588251313 | 7.7808573144 | 0.1037047270
	7.4588251313 | 7.9977264941 | 0.2904146789
	7.4588251313 | 7.8735574031 | 0.1720028573
	7.4588251313 | 7.2611685464 | 0.0390681255
	7.4588251313 | 7.4894715229 | 0.0009392013
	7.4588251313 | 6.1339817398 | 1.7552100121
	7.4588251313 | 6.7739222965 | 0.4690918931
	7.4588251313 | 7.9962385806 | 0.2888132155
	7.4588251313 | 6.1693173221 | 1.6628303898
	7.4588251313 | 7.6369934220 | 0.0317439398
	7.4588251313 | 7.3596304357 | 0.0098395876
	7.4588251313 | 6.5582340168 | 0.8110643555
	7.4588251313 | 6.6085211998 | 0.7230167760
	7.4588251313 | 8.0295788284 | 0.3257597827
	7.4588251313 | 7.4202438559 | 0.0014885148
	7.4588251313 | 7.7088967162 | 0.0625357976
	7.4588251313 | 7.7851130457 | 0.1064638031
	7.4588251313 | 7.6783713642 | 0.0482005484
	7.4588251313 | 6.8144135510 | 0.4152662848
	7.4588251313 | 7.8042742635 | 0.1193351030
	7.4588251313 | 7.4830159217 | 0.0005851943
