Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 240,240,240
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.54107782064134912758
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7566578296 | 0.0887043162
	7.4588251313 | 6.5826582670 | 0.7676683741
	7.4588251313 | 7.6489288427 | 0.0361394211
	7.4588251313 | 7.9892001442 | 0.2812976543
	7.4588251313 | 7.5309944475 | 0.0052084102
	7.4588251313 | 8.0635294832 | 0.3656673533
	7.4588251313 | 6.3099389158 | 1.3199395362
	7.4588251313 | 7.9233236924 | 0.2157589132
	7.4588251313 | 7.7943814841 | 0.1125980659
	7.4588251313 | 7.5270062026 | 0.0046486585
	7.4588251313 | 8.2207163734 | 0.5804782648
	7.4588251313 | 7.4933495056 | 0.0011919324
	7.4588251313 | 8.1640861421 | 0.4973930934
	7.4588251313 | 6.1691914685 | 1.6631549841
	7.4588251313 | 8.2802534121 | 0.6747444205
	7.4588251313 | 7.7349959505 | 0.0762703214
	7.4588251313 | 6.5543971305 | 0.8179900086
	7.4588251313 | 7.3017213730 | 0.0246815909
	7.4588251313 | 8.1861830755 | 0.5290495790
	7.4588251313 | 6.6395639403 | 0.6711888990
	7.4588251313 | 7.3700092966 | 0.0078882525
	7.4588251313 | 6.1716543903 | 1.6568085166
	7.4588251313 | 8.3059529966 | 0.7176256202
	7.4588251313 | 6.8228394602 | 0.4044777738
	7.4588251313 | 6.4047050725 | 1.1111690983
	7.4588251313 | 6.2492207917 | 1.4631426583
	7.4588251313 | 7.6453411086 | 0.0347882098
	7.4588251313 | 5.9803733333 | 2.1858197189
	7.4588251313 | 8.0019501400 | 0.2949847751
	7.4588251313 | 7.5795435727 | 0.0145729421
	7.4588251313 | 7.8502291334 | 0.1531970929
	7.4588251313 | 7.8062618087 | 0.1207122448
	7.4588251313 | 7.6490884000 | 0.0362001114
	7.4588251313 | 7.2216390898 | 0.0562572183
	7.4588251313 | 7.6171007160 | 0.0250511607
	7.4588251313 | 6.0358524467 | 2.0248512611
	7.4588251313 | 7.9737672763 | 0.2651654127
	7.4588251313 | 6.4195579635 | 1.0800762461
	7.4588251313 | 7.9391155624 | 0.2306788983
	7.4588251313 | 7.3944297567 | 0.0041467643
