Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 226,226,226
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.65827099283543422104
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.6880658743 | 0.5940698322
	7.4588251313 | 8.5796307923 | 1.2562053298
	7.4588251313 | 8.3998125213 | 0.8854572682
	7.4588251313 | 8.4935965333 | 1.0707518545
	7.4588251313 | 7.4042208551 | 0.0029816270
	7.4588251313 | 7.5885912834 | 0.0168392542
	7.4588251313 | 7.5828452501 | 0.0153809899
	7.4588251313 | 7.2270732774 | 0.0537089218
	7.4588251313 | 7.6678049622 | 0.0436725697
	7.4588251313 | 7.6447107107 | 0.0345534486
	7.4588251313 | 7.5777027841 | 0.0141318963
	7.4588251313 | 8.6327557970 | 1.3781132080
	7.4588251313 | 5.9255691341 | 2.3508739530
	7.4588251313 | 6.8477437094 | 0.3734205042
	7.4588251313 | 7.5277595485 | 0.0047519539
	7.4588251313 | 5.9093497233 | 2.4008740400
	7.4588251313 | 8.0512473202 | 0.3509640500
	7.4588251313 | 7.4931683249 | 0.0011794549
	7.4588251313 | 6.4570010217 | 1.0036515465
	7.4588251313 | 7.5032239765 | 0.0019712575
	7.4588251313 | 6.6151399924 | 0.7118046136
	7.4588251313 | 7.6994460334 | 0.0578984185
	7.4588251313 | 7.5676214367 | 0.0118366361
	7.4588251313 | 8.7449654328 | 1.6541568751
	7.4588251313 | 7.9004404478 | 0.1950240878
	7.4588251313 | 8.1159046009 | 0.4317534294
	7.4588251313 | 7.8385754515 | 0.1442103057
	7.4588251313 | 6.0000818357 | 2.1279320024
	7.4588251313 | 8.0348830419 | 0.3318427164
	7.4588251313 | 5.9425512846 | 2.2990863781
	7.4588251313 | 7.8260866740 | 0.1348810408
	7.4588251313 | 7.7814924736 | 0.1041142138
	7.4588251313 | 7.0699671623 | 0.1512105200
	7.4588251313 | 7.3487538348 | 0.0121156903
	7.4588251313 | 6.8947973192 | 0.3181273728
	7.4588251313 | 7.4941027618 | 0.0012445112
	7.4588251313 | 6.9480457644 | 0.2608955616
	7.4588251313 | 7.4200168754 | 0.0015060807
	7.4588251313 | 8.3923766310 | 0.8715184026
	7.4588251313 | 7.6162316929 | 0.0247768256
