Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 337,337,337
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 22.16735202422264805477
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 45.7860743525 | 0.0179136604
	3.6193580194 | 10.7923755802 | 51.4521809275
	14.8101968258 | 19.1369395116 | 18.7207022687
	95.6802585245 | 92.5084359621 | 10.0604583674
	80.7599408181 | 78.5260199696 | 4.9904023574
	151.9124776000 | 145.8849145539 | 36.3315162744
	38.1071303166 | 35.1430552185 | 8.7857411872
	60.5283449415 | 59.2630962489 | 1.6008542542
	15.7713610460 | 19.2963996747 | 12.4258973336
	26.9295441315 | 28.7090653667 | 3.1666958267
	45.3353975536 | 42.9952174112 | 5.4764430992
	26.9394855072 | 25.2998860635 | 2.6882863360
	18.7386443260 | 16.3781356783 | 5.5720010760
	12.9336643570 | 13.6729749761 | 0.5465801915
	14.2649027747 | 12.5624619983 | 2.8983045972
	41.8627761972 | 38.8666460354 | 8.9767959466
	23.8797765501 | 28.8391149602 | 24.5950374654
	13.8573527199 | 16.5614186344 | 7.3119724703
	14.6417113659 | 13.6907341365 | 0.9043576908
	7.6741391471 | 11.8954006979 | 17.8190490806
	21.0954875292 | 25.2867773838 | 17.5669106450
	7.3071484354 | 11.3456905227 | 16.3098221907
	8.1531554515 | 9.9701160749 | 3.3013459070
	17.5377826988 | 22.8394343821 | 28.1075105717
	16.0668745556 | 16.3977129324 | 0.1094540316
	12.1911370473 | 12.2543436032 | 0.0039950687
	8.8726714451 | 11.8364174268 | 8.7837902442
	11.2864427278 | 14.3129290719 | 9.1596195908
	10.1091975389 | 20.9320401037 | 117.1339211836
	8.0182772777 | 10.9820775019 | 8.7841117689
	14.6978954500 | 15.7756619931 | 1.1615807216
	6.2137733467 | 5.9314056320 | 0.0797315263
	18.2282702253 | 19.5034372460 | 1.6260509307
	10.7750992010 | 10.7923755802 | 0.0002984733
	10.2547250236 | 8.5307765990 | 2.9719981710
	5.8496227769 | 9.1952037276 | 11.1929118978
	7.5810516990 | 7.6486910479 | 0.0045750815
	8.4908655969 | 10.7260075695 | 4.9958596376
	6.0780658615 | 10.7923755802 | 22.2247161241
	7.0879116947 | 10.7665121879 | 13.5321015885
