Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 101,101,101
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.55194122058132855102
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.9381044288 | 0.2297086450
	7.4588251313 | 8.3803523273 | 0.8492123731
	7.4588251313 | 6.6886031688 | 0.5932418714
	7.4588251313 | 5.6179465462 | 3.3888339650
	7.4588251313 | 8.1221098412 | 0.4399466064
	7.4588251313 | 6.8162584949 | 0.4128918822
	7.4588251313 | 7.7213487831 | 0.0689186678
	7.4588251313 | 7.0733530697 | 0.1485887102
	7.4588251313 | 6.1811476795 | 1.6324596709
	7.4588251313 | 6.1709187914 | 1.6587027403
	7.4588251313 | 8.1092834816 | 0.4230960655
	7.4588251313 | 8.0009375063 | 0.2938858272
	7.4588251313 | 6.5792009006 | 0.7737387872
	7.4588251313 | 7.5313573977 | 0.0052609297
	7.4588251313 | 7.6569817710 | 0.0392660539
	7.4588251313 | 7.7007105511 | 0.0585085563
	7.4588251313 | 7.7191490581 | 0.0677685469
	7.4588251313 | 8.0259431396 | 0.3216228353
	7.4588251313 | 7.7267044243 | 0.0717593156
	7.4588251313 | 6.3469051342 | 1.2363660800
	7.4588251313 | 7.2643323150 | 0.0378274556
	7.4588251313 | 8.2852083486 | 0.6829092219
	7.4588251313 | 6.3567948242 | 1.2144707977
	7.4588251313 | 6.0412128975 | 2.0096244453
	7.4588251313 | 8.0915526061 | 0.4003440574
	7.4588251313 | 7.3886768272 | 0.0049207846
	7.4588251313 | 8.1500875800 | 0.4778437729
	7.4588251313 | 7.2534963150 | 0.0421599228
	7.4588251313 | 6.2240728428 | 1.5246132140
	7.4588251313 | 7.5261369226 | 0.0045308773
	7.4588251313 | 8.1308552968 | 0.4516245434
	7.4588251313 | 7.7177587599 | 0.0670466240
	7.4588251313 | 7.6645517245 | 0.0423234312
	7.4588251313 | 7.7238720003 | 0.0702498428
	7.4588251313 | 7.6088979660 | 0.0225218557
	7.4588251313 | 8.3265846202 | 0.7530065307
	7.4588251313 | 7.3050451326 | 0.0236482880
	7.4588251313 | 7.5008884996 | 0.0017693270
	7.4588251313 | 7.8721196079 | 0.1708123244
	7.4588251313 | 7.5231946059 | 0.0041434293
