Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 127,127,127
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 29.05013123023853438553
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 44.7961053329 | 0.7329536051
	3.6193580194 | 7.3424542968 | 13.8614458905
	14.8101968258 | 18.6855182456 | 15.0181161063
	95.6802585245 | 93.6976051582 | 3.9309143709
	80.7599408181 | 75.6049051555 | 26.5743926822
	151.9124776000 | 145.1786319170 | 45.3446776823
	38.1071303166 | 36.0221542925 | 4.3471250210
	60.5283449415 | 57.6053818572 | 8.5437131923
	15.7713610460 | 16.3818617930 | 0.3727111621
	26.9295441315 | 27.9583876139 | 1.0585189113
	45.3353975536 | 42.6575431645 | 7.1709041295
	26.9394855072 | 27.6287737827 | 0.4751183267
	18.7386443260 | 18.4314270986 | 0.0943824248
	12.9336643570 | 15.4409435912 | 6.2864491582
	14.2649027747 | 15.7158913553 | 2.1053678609
	41.8627761972 | 39.7852938498 | 4.3159329040
	23.8797765501 | 23.5971784403 | 0.0798616917
	13.8573527199 | 15.5080860502 | 2.7249205278
	14.6417113659 | 14.8562626798 | 0.0460322663
	7.6741391471 | 10.9631317382 | 10.8174722642
	21.0954875292 | 22.9392983099 | 3.3996381948
	7.3071484354 | 8.2512992481 | 0.8914207572
	8.1531554515 | 9.0417992529 | 0.7896878059
	17.5377826988 | 19.9887756189 | 6.0073662943
	16.0668745556 | 15.1196057005 | 0.8973182837
	12.1911370473 | 13.6241056890 | 2.0533991283
	8.8726714451 | 13.8600178708 | 24.8736243702
	11.2864427278 | 12.9211793289 | 2.6723637548
	10.1091975389 | 13.3202699368 | 10.3109859446
	8.0182772777 | 15.5709661189 | 57.0431087318
	14.6978954500 | 12.9542808677 | 3.0401918116
	6.2137733467 | 13.9894465868 | 60.4610943366
	18.2282702253 | 20.9536418127 | 7.4276502893
	10.7750992010 | 10.3087385702 | 0.2174922380
	10.2547250236 | 13.0124740542 | 7.6051797156
	5.8496227769 | 13.3908921187 | 56.8707432855
	7.5810516990 | 26.3235121202 | 351.2798226417
	8.4908655969 | 17.5498515258 | 82.0652260602
	6.0780658615 | 7.3253041247 | 1.5556032852
	7.0879116947 | 10.3355565932 | 10.5471973866
