Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 198,198,198
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 3.95172394872738363958
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.3314531902 | 0.0162236114
	7.4588251313 | 7.4995957855 | 0.0016622462
	7.4588251313 | 7.7656721032 | 0.0941550642
	7.4588251313 | 7.1804456442 | 0.0774951388
	7.4588251313 | 7.8770973145 | 0.1749516192
	7.4588251313 | 7.7173122396 | 0.0668155852
	7.4588251313 | 7.4397415574 | 0.0003641828
	7.4588251313 | 7.6705984657 | 0.0448479452
	7.4588251313 | 7.2523575146 | 0.0426288767
	7.4588251313 | 7.4394946022 | 0.0003736694
	7.4588251313 | 7.2457696182 | 0.0453926517
	7.4588251313 | 6.6273056729 | 0.6914246097
	7.4588251313 | 7.6022324597 | 0.0205656618
	7.4588251313 | 8.2121857176 | 0.5675521731
	7.4588251313 | 5.7862785171 | 2.7974121767
	7.4588251313 | 7.6576454374 | 0.0395295141
	7.4588251313 | 7.6466067717 | 0.0352619445
	7.4588251313 | 5.5776714888 | 3.5387390265
	7.4588251313 | 6.1714663306 | 1.6572926817
	7.4588251313 | 6.2741652618 | 1.4034190065
	7.4588251313 | 8.0756846874 | 0.3805157119
	7.4588251313 | 7.6250529689 | 0.0276316940
	7.4588251313 | 7.3622734325 | 0.0093222305
	7.4588251313 | 7.3872950857 | 0.0051165474
	7.4588251313 | 8.2754304762 | 0.6668442894
	7.4588251313 | 7.9361923486 | 0.2278794601
	7.4588251313 | 7.5869443257 | 0.0164145280
	7.4588251313 | 7.5370868469 | 0.0061248961
	7.4588251313 | 7.5991799256 | 0.0196994683
	7.4588251313 | 7.6762003048 | 0.0472519661
	7.4588251313 | 8.0642337439 | 0.3665195882
	7.4588251313 | 7.8502337820 | 0.1532007319
	7.4588251313 | 8.2885592195 | 0.6884586572
	7.4588251313 | 7.6589286898 | 0.0400414341
	7.4588251313 | 7.7381965683 | 0.0780483998
	7.4588251313 | 7.2184882900 | 0.0577617973
	7.4588251313 | 7.5684345284 | 0.0120142199
	7.4588251313 | 6.3391496780 | 1.2536731206
	7.4588251313 | 7.6751438025 | 0.0467937675
	7.4588251313 | 7.9023364311 | 0.1967022731
