Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 215,215,215
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.66981104130929658425
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.4593131831 | 0.9990241345
	7.4588251313 | 7.3979349879 | 0.0037076096
	7.4588251313 | 9.3104507608 | 3.4285174719
	7.4588251313 | 7.5258288294 | 0.0044894956
	7.4588251313 | 5.7513014751 | 2.9156370363
	7.4588251313 | 7.6133723226 | 0.0238848343
	7.4588251313 | 7.6453286866 | 0.0347835761
	7.4588251313 | 7.6245844398 | 0.0274761484
	7.4588251313 | 7.9263597802 | 0.2185886479
	7.4588251313 | 6.2368586667 | 1.4932020406
	7.4588251313 | 7.6932119430 | 0.0549371775
	7.4588251313 | 5.9493252751 | 2.2785898159
	7.4588251313 | 7.8819448965 | 0.1790303357
	7.4588251313 | 7.6075729200 | 0.0221259047
	7.4588251313 | 8.1090921316 | 0.4228471717
	7.4588251313 | 7.4634579863 | 0.0000214633
	7.4588251313 | 6.1913750753 | 1.6064296444
	7.4588251313 | 8.8249969625 | 1.8664254724
	7.4588251313 | 7.4175343717 | 0.0017049268
	7.4588251313 | 7.3643961084 | 0.0089168404
	7.4588251313 | 8.1931621564 | 0.5392508665
	7.4588251313 | 7.8027936722 | 0.1183143571
	7.4588251313 | 7.3394277174 | 0.0142557424
	7.4588251313 | 7.5593192793 | 0.0100990738
	7.4588251313 | 7.8882787196 | 0.1844303845
	7.4588251313 | 6.2630202949 | 1.4299492067
	7.4588251313 | 7.7315335632 | 0.0743698888
	7.4588251313 | 8.3278169560 | 0.7551467914
	7.4588251313 | 8.0163630798 | 0.3108485641
	7.4588251313 | 7.4113335509 | 0.0022554502
	7.4588251313 | 8.4338116233 | 0.9505986596
	7.4588251313 | 7.7285286226 | 0.0727399732
	7.4588251313 | 7.6282964915 | 0.0287205419
	7.4588251313 | 7.7453243548 | 0.0820818051
	7.4588251313 | 6.3905610701 | 1.1411881045
	7.4588251313 | 7.9718408184 | 0.2631850953
	7.4588251313 | 7.4796898977 | 0.0004353385
	7.4588251313 | 7.4668484041 | 0.0000643729
	7.4588251313 | 7.5258590368 | 0.0044935445
	7.4588251313 | 7.9429404609 | 0.2343676524
