Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 371,371,371
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.37319369217790754334
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4256189375 | 0.0011026513
	7.4588251313 | 6.2300467212 | 1.5098963810
	7.4588251313 | 7.3095689450 | 0.0222774091
	7.4588251313 | 7.4113863472 | 0.0022504382
	7.4588251313 | 8.1040136756 | 0.4162682578
	7.4588251313 | 7.5290457604 | 0.0049309368
	7.4588251313 | 7.5373523184 | 0.0061665191
	7.4588251313 | 5.7869267311 | 2.7952442605
	7.4588251313 | 7.5654769881 | 0.0113746186
	7.4588251313 | 7.7766454194 | 0.1010097355
	7.4588251313 | 7.5394567198 | 0.0065014531
	7.4588251313 | 8.0478734080 | 0.3469778723
	7.4588251313 | 8.1764680089 | 0.5150112998
	7.4588251313 | 8.1077716154 | 0.4211315393
	7.4588251313 | 7.6996339551 | 0.0579888896
	7.4588251313 | 7.4164758716 | 0.0017934598
	7.4588251313 | 8.0969113808 | 0.4071540618
	7.4588251313 | 6.2765657819 | 1.3977371692
	7.4588251313 | 7.8301322538 | 0.1378689793
	7.4588251313 | 7.3981518569 | 0.0036812462
	7.4588251313 | 8.0558708499 | 0.3564635901
	7.4588251313 | 8.0600655896 | 0.3614900887
	7.4588251313 | 7.8805857297 | 0.1778820023
	7.4588251313 | 7.8695874450 | 0.1687256783
	7.4588251313 | 7.3860554102 | 0.0052954323
	7.4588251313 | 7.5343022086 | 0.0056967892
	7.4588251313 | 6.3272946009 | 1.2803613411
	7.4588251313 | 7.5980983305 | 0.0193970240
	7.4588251313 | 6.4729242734 | 0.9720005016
	7.4588251313 | 8.0819602770 | 0.3882974098
	7.4588251313 | 7.3453137915 | 0.0128848243
	7.4588251313 | 8.2255600352 | 0.5878824128
	7.4588251313 | 7.6886699577 | 0.0528286442
	7.4588251313 | 7.4552584271 | 0.0000127214
	7.4588251313 | 7.9142248799 | 0.2073889310
	7.4588251313 | 8.8585927568 | 1.9593494055
	7.4588251313 | 5.7100603068 | 3.0581784114
	7.4588251313 | 6.7830998307 | 0.4566046819
	7.4588251313 | 7.0826039251 | 0.1415423960
	7.4588251313 | 8.3226385400 | 0.7461736051
