Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 437,437,437
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.23890199776468268311
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.1118623989 | 0.4264576729
	7.4588251313 | 8.2529562976 | 0.6306443093
	7.4588251313 | 7.5090212107 | 0.0025196464
	7.4588251313 | 5.5975452939 | 3.4643626330
	7.4588251313 | 7.6119417575 | 0.0234447012
	7.4588251313 | 7.7374121157 | 0.0776107079
	7.4588251313 | 8.3236518282 | 0.7479252157
	7.4588251313 | 7.8139791828 | 0.1261344003
	7.4588251313 | 8.2990143853 | 0.7059179825
	7.4588251313 | 6.7998042302 | 0.4343085480
	7.4588251313 | 8.1699646595 | 0.5057194286
	7.4588251313 | 7.4655712556 | 0.0000455102
	7.4588251313 | 8.1923142712 | 0.5380063184
	7.4588251313 | 7.7976018955 | 0.1147696960
	7.4588251313 | 7.5043356220 | 0.0020712048
	7.4588251313 | 7.6729765298 | 0.0458608215
	7.4588251313 | 6.5763675379 | 0.7787314042
	7.4588251313 | 7.8422379977 | 0.1470054261
	7.4588251313 | 7.4728119441 | 0.0001956309
	7.4588251313 | 7.6293021550 | 0.0290624156
	7.4588251313 | 7.6592843104 | 0.0401838825
	7.4588251313 | 7.3756703912 | 0.0069147108
	7.4588251313 | 7.9155540692 | 0.2086013227
	7.4588251313 | 5.8245623570 | 2.6708148153
	7.4588251313 | 7.5921317479 | 0.0177706540
	7.4588251313 | 7.6203018136 | 0.0260747189
	7.4588251313 | 7.2533794441 | 0.0422079304
	7.4588251313 | 7.6055198688 | 0.0215193460
	7.4588251313 | 7.6425331876 | 0.0337486500
	7.4588251313 | 7.5085178338 | 0.0024693647
	7.4588251313 | 8.1954184160 | 0.5425696671
	7.4588251313 | 6.1530831268 | 1.7049621823
	7.4588251313 | 7.5863476571 | 0.0162619946
	7.4588251313 | 8.0229629384 | 0.3182514655
	7.4588251313 | 5.9031173463 | 2.4202267124
	7.4588251313 | 8.3755718524 | 0.8404245507
	7.4588251313 | 7.6096316866 | 0.0227426171
	7.4588251313 | 7.6922972503 | 0.0545092303
	7.4588251313 | 7.7476781750 | 0.0834360809
	7.4588251313 | 7.7651037248 | 0.0938065769
