Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 45,45,45
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.33427350633169350402
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.4767465577 | 0.0003211775
	7.4588251313 | 7.6940559739 | 0.0553335493
	7.4588251313 | 8.1672462418 | 0.5018604699
	7.4588251313 | 8.0393168249 | 0.3369706064
	7.4588251313 | 6.6175585185 | 0.7077295138
	7.4588251313 | 6.1494109981 | 1.7145653721
	7.4588251313 | 7.5928833910 | 0.0179716170
	7.4588251313 | 7.6976110413 | 0.0570187108
	7.4588251313 | 7.7583218548 | 0.0896982874
	7.4588251313 | 7.7645752736 | 0.0934831495
	7.4588251313 | 8.2940884474 | 0.6976648072
	7.4588251313 | 7.2730920327 | 0.0344967839
	7.4588251313 | 5.9291658389 | 2.3398575509
	7.4588251313 | 7.5981721845 | 0.0194176012
	7.4588251313 | 8.0752458356 | 0.3799744847
	7.4588251313 | 7.5630494897 | 0.0108627169
	7.4588251313 | 7.5249653779 | 0.0043745322
	7.4588251313 | 7.7330574125 | 0.0752033441
	7.4588251313 | 5.8365235316 | 2.6318624805
	7.4588251313 | 8.0190160243 | 0.3138138366
	7.4588251313 | 6.3219519989 | 1.2924805190
	7.4588251313 | 8.0880893036 | 0.3959733986
	7.4588251313 | 6.4388157353 | 1.0404191679
	7.4588251313 | 7.9853544591 | 0.2772331330
	7.4588251313 | 8.3485805348 | 0.7916646781
	7.4588251313 | 8.0601891720 | 0.3616387095
	7.4588251313 | 7.6122861790 | 0.0235502932
	7.4588251313 | 6.1188495862 | 1.7955344614
	7.4588251313 | 8.1648014616 | 0.4984025789
	7.4588251313 | 7.5517773585 | 0.0086401166
	7.4588251313 | 7.9915002128 | 0.2837427425
	7.4588251313 | 7.6256717715 | 0.0278378014
	7.4588251313 | 6.6434938567 | 0.6647650874
	7.4588251313 | 7.9179804111 | 0.2108235710
	7.4588251313 | 7.8755523529 | 0.1736615772
	7.4588251313 | 7.9586250725 | 0.2497999812
	7.4588251313 | 7.8061753409 | 0.1206521681
	7.4588251313 | 7.8614549585 | 0.1621107778
	7.4588251313 | 8.0170357521 | 0.3115990972
	7.4588251313 | 7.3451748962 | 0.0129163759
