Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 149,149,149
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 5.00529891517299851955
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7927036442 | 0.1114748614
	7.4588251313 | 7.4534354130 | 0.0000290491
	7.4588251313 | 7.4254907838 | 0.0011111787
	7.4588251313 | 8.0049479460 | 0.2982501288
	7.4588251313 | 7.3532642301 | 0.0111431039
	7.4588251313 | 7.5273850913 | 0.0047004681
	7.4588251313 | 8.3054181081 | 0.7167196684
	7.4588251313 | 8.2929463396 | 0.6957581902
	7.4588251313 | 8.1543543930 | 0.4837609538
	7.4588251313 | 7.5222655640 | 0.0040246885
	7.4588251313 | 6.0356940793 | 2.0253019912
	7.4588251313 | 7.5376724842 | 0.0062169051
	7.4588251313 | 6.3911193691 | 1.1399955946
	7.4588251313 | 6.2213611214 | 1.5313171757
	7.4588251313 | 7.9913234138 | 0.2835544209
	7.4588251313 | 6.3835203838 | 1.1562803000
	7.4588251313 | 8.1943995957 | 0.5410697926
	7.4588251313 | 7.6835388825 | 0.0504962700
	7.4588251313 | 8.3607938461 | 0.8135475625
	7.4588251313 | 7.4506997584 | 0.0000660217
	7.4588251313 | 8.5274429570 | 1.1419440575
	7.4588251313 | 7.4083635500 | 0.0025463712
	7.4588251313 | 7.9237520097 | 0.2161570023
	7.4588251313 | 7.3050434771 | 0.0236487972
	7.4588251313 | 8.2603714381 | 0.6424764820
	7.4588251313 | 9.0332371984 | 2.4787733572
	7.4588251313 | 7.5856029052 | 0.0160726040
	7.4588251313 | 6.5235697778 | 0.8747025762
	7.4588251313 | 7.6076962259 | 0.0221626028
	7.4588251313 | 6.2795512013 | 1.3906870019
	7.4588251313 | 7.7718098782 | 0.0979594518
	7.4588251313 | 7.8310010110 | 0.1385148854
	7.4588251313 | 7.9141579087 | 0.2073279382
	7.4588251313 | 6.0602569097 | 1.9559930704
	7.4588251313 | 7.4825169614 | 0.0005613028
	7.4588251313 | 8.0824988359 | 0.3889688899
	7.4588251313 | 6.0383228114 | 2.0178268409
	7.4588251313 | 8.2929360189 | 0.6957409728
	7.4588251313 | 6.7421678528 | 0.5135976548
	7.4588251313 | 5.9250268897 | 2.3525370457
