Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 122,122,122
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.57662378345336495755
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.6949027730 | 0.0557326529
	7.4588251313 | 7.6236999223 | 0.0271836967
	7.4588251313 | 7.0823945769 | 0.1416999623
	7.4588251313 | 6.1846914791 | 1.6234165635
	7.4588251313 | 7.8545827905 | 0.1566241248
	7.4588251313 | 7.8588334429 | 0.1600066493
	7.4588251313 | 7.8295157701 | 0.1374115497
	7.4588251313 | 8.1318852575 | 0.4530099335
	7.4588251313 | 7.5941972747 | 0.0183256172
	7.4588251313 | 8.2437540909 | 0.6161134717
	7.4588251313 | 8.2545048134 | 0.6331061566
	7.4588251313 | 7.2860941619 | 0.0298359878
	7.4588251313 | 7.3146707810 | 0.0207804767
	7.4588251313 | 7.7877655064 | 0.1082017704
	7.4588251313 | 8.4498669152 | 0.9821638175
	7.4588251313 | 6.5306097788 | 0.8615837405
	7.4588251313 | 7.9679868734 | 0.2592456797
	7.4588251313 | 6.0330098587 | 2.0329491916
	7.4588251313 | 8.1617045139 | 0.4940394265
	7.4588251313 | 8.3348223828 | 0.7673711847
	7.4588251313 | 8.4277942212 | 0.9389010971
	7.4588251313 | 7.7181316879 | 0.0672398903
	7.4588251313 | 7.8624485105 | 0.1629118323
	7.4588251313 | 7.7630975074 | 0.0925816788
	7.4588251313 | 7.7640473084 | 0.0931605774
	7.4588251313 | 7.9901320666 | 0.2822870595
	7.4588251313 | 7.3800585412 | 0.0062041757
	7.4588251313 | 7.5342291214 | 0.0056857617
	7.4588251313 | 6.0916617337 | 1.8691357558
	7.4588251313 | 7.6503866701 | 0.0366958232
	7.4588251313 | 7.9015130599 | 0.1959726021
	7.4588251313 | 6.6617443794 | 0.6353377250
	7.4588251313 | 8.2270098246 | 0.5901077230
	7.4588251313 | 6.1558467219 | 1.6977527352
	7.4588251313 | 6.3028025295 | 1.3363882559
	7.4588251313 | 6.6192564285 | 0.7048756068
	7.4588251313 | 7.8419123354 | 0.1467558059
	7.4588251313 | 8.3963674821 | 0.8789856595
	7.4588251313 | 6.2990584772 | 1.3450586918
	7.4588251313 | 7.9885846472 | 0.2806451447
