Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 391,391,391
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 5.34373409108221686381
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 6.7266002107 | 0.5361533343
	7.4588251313 | 6.6539238330 | 0.6478661000
	7.4588251313 | 6.6553918569 | 0.6455050264
	7.4588251313 | 6.3591026379 | 1.2093895625
	7.4588251313 | 7.7309959754 | 0.0740769684
	7.4588251313 | 8.5279910106 | 1.1431156774
	7.4588251313 | 6.0933556782 | 1.8645068273
	7.4588251313 | 7.9383667777 | 0.2299601906
	7.4588251313 | 8.7323003763 | 1.6217391996
	7.4588251313 | 8.3032733417 | 0.7130927800
	7.4588251313 | 8.2535556387 | 0.6315965794
	7.4588251313 | 8.9261473265 | 2.1530344245
	7.4588251313 | 8.4301100391 | 0.9433943721
	7.4588251313 | 7.8360600356 | 0.1423061730
	7.4588251313 | 8.9101381564 | 2.1063094969
	7.4588251313 | 6.2454160652 | 1.4723615617
	7.4588251313 | 8.5091747196 | 1.1032342576
	7.4588251313 | 8.1379656767 | 0.4612318805
	7.4588251313 | 6.3815245500 | 1.1605765424
	7.4588251313 | 7.9107763690 | 0.2042599212
	7.4588251313 | 8.0103614344 | 0.3041922937
	7.4588251313 | 6.8122276213 | 0.4180883399
	7.4588251313 | 7.5191755961 | 0.0036421786
	7.4588251313 | 7.9458078262 | 0.2371521452
	7.4588251313 | 7.6395841411 | 0.0326738196
	7.4588251313 | 7.6441921088 | 0.0343609163
	7.4588251313 | 6.6385486913 | 0.6728534380
	7.4588251313 | 8.4260460513 | 0.9355163081
	7.4588251313 | 7.2634756760 | 0.0381614097
	7.4588251313 | 8.2068564046 | 0.5595507859
	7.4588251313 | 6.7339483265 | 0.5254463822
	7.4588251313 | 7.8285015773 | 0.1366606747
	7.4588251313 | 8.6607744991 | 1.4446822827
	7.4588251313 | 7.9879053820 | 0.2799259116
	7.4588251313 | 6.2376036170 | 1.4913819869
	7.4588251313 | 6.6930201544 | 0.5864572627
	7.4588251313 | 8.7443517583 | 1.6525787088
	7.4588251313 | 7.6381314290 | 0.0321507484
	7.4588251313 | 7.2333094526 | 0.0508573213
	7.4588251313 | 7.6943038902 | 0.0554502459
