Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 407,407,407
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.68354022607577924475
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 7.7083180772 | 0.0622467301
	7.4588251313 | 7.9720840153 | 0.2634346820
	7.4588251313 | 8.7848945169 | 1.7584600155
	7.4588251313 | 8.4867835890 | 1.0566985908
	7.4588251313 | 6.3121216014 | 1.3149289855
	7.4588251313 | 8.8409265826 | 1.9102044217
	7.4588251313 | 7.6094338576 | 0.0226829884
	7.4588251313 | 7.8669599733 | 0.1665740492
	7.4588251313 | 7.6293441886 | 0.0290767489
	7.4588251313 | 7.6590410351 | 0.0400864082
	7.4588251313 | 8.0410393934 | 0.3389734470
	7.4588251313 | 8.4231213861 | 0.9298672670
	7.4588251313 | 7.4094111889 | 0.0024417377
	7.4588251313 | 7.9289464196 | 0.2210140257
	7.4588251313 | 7.4769124648 | 0.0003271516
	7.4588251313 | 7.5585460534 | 0.0099442623
	7.4588251313 | 7.6613424098 | 0.0410132481
	7.4588251313 | 8.1343910770 | 0.4563893470
	7.4588251313 | 8.5534653614 | 1.1982372334
	7.4588251313 | 6.0691167684 | 1.9312893339
	7.4588251313 | 7.9812776642 | 0.2729566492
	7.4588251313 | 7.9765580481 | 0.2680473732
	7.4588251313 | 8.2046600475 | 0.5562697222
	7.4588251313 | 8.3840932292 | 0.8561210530
	7.4588251313 | 6.2086791505 | 1.5628649734
	7.4588251313 | 7.8424861943 | 0.1471958113
	7.4588251313 | 7.8873910870 | 0.1836687784
	7.4588251313 | 7.5874109265 | 0.0165343067
	7.4588251313 | 7.6608409536 | 0.0408103925
	7.4588251313 | 7.6134968322 | 0.0239233351
	7.4588251313 | 6.3515066031 | 1.2261543229
	7.4588251313 | 8.2427194479 | 0.6144902997
	7.4588251313 | 6.4763944339 | 0.9651700751
	7.4588251313 | 7.4156094257 | 0.0018675972
	7.4588251313 | 8.2000787580 | 0.5494569391
	7.4588251313 | 7.8452378291 | 0.1493147730
	7.4588251313 | 7.4983230598 | 0.0015600864
	7.4588251313 | 6.4909906087 | 0.9367036630
	7.4588251313 | 6.5407646922 | 0.8428349698
	7.4588251313 | 6.4761180263 | 0.9657132541
