Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/sfba-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 437,437,437
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 26.57541845207685327068
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	45.6522324293 | 43.0290428257 | 6.8811236963
	3.6193580194 | 2.8607084161 | 0.5755492205
	14.8101968258 | 13.7935576370 | 1.0335552402
	95.6802585245 | 93.0700678628 | 6.8130952902
	80.7599408181 | 74.5915605706 | 38.0489148772
	151.9124776000 | 150.4928394060 | 2.0153726019
	38.1071303166 | 35.2433513810 | 8.2012297920
	60.5283449415 | 57.2878072000 | 10.5010848543
	15.7713610460 | 16.7909762622 | 1.0396151891
	26.9295441315 | 29.2646239633 | 5.4525978208
	45.3353975536 | 46.3079425420 | 0.9458437544
	26.9394855072 | 25.8805818814 | 1.1212768888
	18.7386443260 | 18.4333813760 | 0.0931854687
	12.9336643570 | 14.1784998158 | 1.5496153194
	14.2649027747 | 20.4007267837 | 37.6483362702
	41.8627761972 | 40.0807187544 | 3.1757287295
	23.8797765501 | 25.5598911009 | 2.8227849038
	13.8573527199 | 11.6075820578 | 5.0614680321
	14.6417113659 | 12.4185157199 | 4.9425988801
	7.6741391471 | 10.4802541848 | 7.8742816046
	21.0954875292 | 21.7064038939 | 0.3732188047
	7.3071484354 | 9.7873014045 | 6.1511587504
	8.1531554515 | 10.8010180876 | 7.0111765401
	17.5377826988 | 22.5400744297 | 25.0229225610
	16.0668745556 | 19.8342752019 | 14.1933076299
	12.1911370473 | 15.8060408072 | 13.0675291939
	8.8726714451 | 12.1173378109 | 10.5278598254
	11.2864427278 | 25.4674345309 | 201.1005285204
	10.1091975389 | 15.3193282261 | 27.1454617781
	8.0182772777 | 10.7969465336 | 7.7210028337
	14.6978954500 | 21.0617942934 | 40.4992084892
	6.2137733467 | 4.8118468132 | 1.9653980054
	18.2282702253 | 22.1358996531 | 15.2695677445
	10.7750992010 | 18.3378795372 | 57.1956464136
	10.2547250236 | 8.1902165630 | 4.2621951840
	5.8496227769 | 14.1648855166 | 69.1435944311
	7.5810516990 | 8.3737113363 | 0.6283093007
	8.4908655969 | 8.8009493683 | 0.0961519453
	6.0780658615 | 9.6488985379 | 12.7508460033
	7.0879116947 | 13.8945645810 | 46.3305235139
