Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 3,3,3
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.93302408452367124880
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.2954375629 | 0.6999203607
	7.4588251313 | 7.4677370357 | 0.0000794220
	7.4588251313 | 8.5023739006 | 1.0889940340
	7.4588251313 | 7.5473236713 | 0.0078319916
	7.4588251313 | 8.1163332619 | 0.4323169418
	7.4588251313 | 6.1364433835 | 1.7486934867
	7.4588251313 | 8.0181500467 | 0.3128443610
	7.4588251313 | 8.0368365363 | 0.3340971843
	7.4588251313 | 7.8950850634 | 0.1903227284
	7.4588251313 | 7.9874801724 | 0.2794761525
	7.4588251313 | 8.0794265210 | 0.3851460849
	7.4588251313 | 6.3352598737 | 1.2623988882
	7.4588251313 | 9.0200793948 | 2.4375148753
	7.4588251313 | 7.7162030083 | 0.0662433716
	7.4588251313 | 6.4456824221 | 1.0264581492
	7.4588251313 | 6.2609204200 | 1.4349756973
	7.4588251313 | 6.7571405105 | 0.4923613071
	7.4588251313 | 7.8016127423 | 0.1175033463
	7.4588251313 | 8.2444954312 | 0.6172778202
	7.4588251313 | 6.2148970068 | 1.5473571788
	7.4588251313 | 5.9337742436 | 2.3257802101
	7.4588251313 | 6.8586119629 | 0.3602558475
	7.4588251313 | 7.5609378716 | 0.0104270117
	7.4588251313 | 7.4428201406 | 0.0002561597
	7.4588251313 | 8.1986266531 | 0.5473062917
	7.4588251313 | 7.8258924857 | 0.1347384427
	7.4588251313 | 8.0661734372 | 0.3688719647
	7.4588251313 | 7.6401677823 | 0.0328851571
	7.4588251313 | 7.4964317814 | 0.0014142601
	7.4588251313 | 7.9537616335 | 0.2449621412
	7.4588251313 | 8.1742510994 | 0.5118343159
	7.4588251313 | 6.7603147080 | 0.4879168115
	7.4588251313 | 8.4151210535 | 0.9145018909
	7.4588251313 | 7.6286019228 | 0.0288241590
	7.4588251313 | 7.4741509119 | 0.0002348796
	7.4588251313 | 7.6834039784 | 0.0504356586
	7.4588251313 | 6.4050204801 | 1.1105042428
	7.4588251313 | 8.1393353138 | 0.4630941084
	7.4588251313 | 7.9277010938 | 0.2198446683
	7.4588251313 | 6.0309508317 | 2.0388250154
