Graph reconstruction via  vertex betweenness centrality
	Original graph description file-> ../example_graphs/circ-inipy.txt		Ordre-> 40
	Pseudorandom generator seeds-> 426,426,426
THRESHOLD ACCEPTANCE :
	Initial Temperature-> 0.900000
	Tk final-> 0.000100
	Minimum Temperature-> 0.000100
	Geometric cooling rate: T[k]=0.980000 * T[k-1]
	Number Maxim of Combinations-> 2000
RESULTS:
	Best cost -> 4.74210098814518321575
	Betweenness centrality
	 Desired BC  |  Closest BC  | Difference^2
	7.4588251313 | 8.3543380719 | 0.8019434267
	7.4588251313 | 7.6679439745 | 0.0437306906
	7.4588251313 | 6.1192998117 | 1.7943280818
	7.4588251313 | 8.0715582790 | 0.3754419103
	7.4588251313 | 6.1538224579 | 1.7030319775
	7.4588251313 | 7.5159120380 | 0.0032589149
	7.4588251313 | 6.1202991275 | 1.7916518628
	7.4588251313 | 8.3075470166 | 0.7203288386
	7.4588251313 | 7.5029482451 | 0.0019468492
	7.4588251313 | 6.7848598874 | 0.4542291500
	7.4588251313 | 7.4274122099 | 0.0009867716
	7.4588251313 | 6.6203681052 | 0.7030101847
	7.4588251313 | 7.7392045427 | 0.0786126143
	7.4588251313 | 7.4552835624 | 0.0000125427
	7.4588251313 | 8.6083591175 | 1.3214283854
	7.4588251313 | 7.7924638746 | 0.1113148111
	7.4588251313 | 7.6493507614 | 0.0363000157
	7.4588251313 | 7.9612892590 | 0.2524701996
	7.4588251313 | 7.2942088001 | 0.0270985365
	7.4588251313 | 6.7928784801 | 0.4434849422
	7.4588251313 | 6.5709731849 | 0.7882810788
	7.4588251313 | 6.0653345709 | 1.9418159418
	7.4588251313 | 6.9950658394 | 0.2150726808
	7.4588251313 | 7.4668895235 | 0.0000650344
	7.4588251313 | 7.5768721245 | 0.0139350926
	7.4588251313 | 8.0747044515 | 0.3793073371
	7.4588251313 | 8.0774455653 | 0.3826912413
	7.4588251313 | 8.0915735043 | 0.4003705036
	7.4588251313 | 7.9571142952 | 0.2482920909
	7.4588251313 | 7.4721475162 | 0.0001774859
	7.4588251313 | 7.9878026144 | 0.2798171777
	7.4588251313 | 5.8423890995 | 2.6128654448
	7.4588251313 | 6.7740758076 | 0.4688816362
	7.4588251313 | 5.6112558973 | 3.4135120744
	7.4588251313 | 6.7004184901 | 0.5751806334
	7.4588251313 | 7.6065928326 | 0.0218352936
	7.4588251313 | 7.4251612672 | 0.0011332557
	7.4588251313 | 7.6112407325 | 0.0232305155
	7.4588251313 | 7.2214395603 | 0.0563519093
	7.4588251313 | 7.4685538330 | 0.0000946476
